"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STOP NAME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PARAGENS","","","","","","","","","","","","","","","","","","","","","5","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Saída Rec./Leave Depot","21:20","21:20","21:28","21:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:30","","21:38","","22:02","21:46","22:10","21:54","","22:18","","22:26","22:34","","22:42","","23:06","22:50","23:14","22:58","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ponte Agostinho Rosa (PAR)","21:31","","21:39","","22:03","21:47","22:11","21:55","","22:19","","22:27","22:35","","22:43","","23:07","22:51","23:15","22:59","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (SGL1)","21:32","","21:40","","22:04","21:48","22:12","21:56","","22:20","","22:28","22:36","","22:44","","23:08","22:52","23:16","23:00","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Calvário (CAL)","21:32","","21:40","","22:04","21:48","22:12","21:56","","22:20","","22:28","22:36","","22:44","","23:08","22:52","23:16","23:00","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C.dador Rui Nabeiro (CRN)","21:33","","21:41","","22:05","21:49","22:13","21:57","","22:21","","22:29","22:37","","22:45","","23:09","22:53","23:17","23:01","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bombeiros Voluntários (BV)","21:33","","21:41","","22:05","21:49","22:13","21:57","","22:21","","22:29","22:37","","22:45","","23:09","22:53","23:17","23:01","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Cruz (SCR)","21:34","","21:42","","22:06","21:50","22:14","21:58","","22:22","","22:30","22:38","","22:46","","23:10","22:54","23:18","23:02","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E. S. Raposo Tavares (ERT)","21:34","","21:42","","22:06","21:50","22:14","21:58","","22:22","","22:30","22:38","","22:46","","23:10","22:54","23:18","23:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Visconde de Alvalade (VDA)","21:34","","21:42","","22:06","21:50","22:14","21:58","","22:22","","22:30","22:38","","22:46","","23:10","22:54","23:18","23:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gomes da Silva (GDS)","21:35","","21:43","","22:07","21:51","22:15","21:59","","22:23","","22:31","22:39","","22:47","","23:11","22:55","23:19","23:03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Curry Cabral (RCC)","21:36","","21:44","","22:08","21:52","22:16","22:00","","22:24","","22:32","22:40","","22:48","","23:12","22:56","23:20","23:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Largo do Barreiro (LGB)","21:36","","21:44","","22:08","21:52","22:16","22:00","","22:24","","22:32","22:40","","22:48","","23:12","22:56","23:20","23:04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa de Quelhas (TQ)","21:37","","21:45","","22:09","21:53","22:17","22:01","","22:25","","22:33","22:41","","22:49","","23:13","22:57","23:21","23:05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cemitério de Moreira (CMO)","21:38","","21:46","","22:10","21:54","22:18","22:02","","22:26","","22:34","22:42","","22:50","","23:14","22:58","23:22","23:06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Faculdade de Desporto (FDP)","21:38","","21:46","","22:10","21:54","22:18","22:02","","22:26","","22:34","22:42","","22:50","","23:14","22:58","23:22","23:06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Estádio Municipal (EMU)","21:39","","21:47","","22:11","21:55","22:19","22:03","","22:27","","22:35","22:43","","22:51","","23:15","22:59","23:23","23:07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J. F. Moreira (JFMO)","21:39","","21:47","","22:11","21:55","22:19","22:03","","22:27","","22:35","22:43","","22:51","","23:15","22:59","23:23","23:07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado de Moreira (MMM)","21:40","","21:48","","22:12","21:56","22:20","22:04","","22:28","","22:36","22:44","","22:52","","23:16","23:00","23:24","23:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moreira (Centro) (MRC)","21:40","","21:48","","22:12","21:56","22:20","22:04","","22:28","","22:36","22:44","","22:52","","23:16","23:00","23:24","23:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moreira (Centro) (MRC)","21:46","21:30","21:54","21:38","22:18","22:02","22:26","22:10","","","","","22:50","22:34","22:58","22:42","23:22","23:06","","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado de Moreira (MMM)","21:46","21:30","21:54","21:38","22:18","22:02","22:26","22:10","","","","","22:50","22:34","22:58","22:42","23:22","23:06","","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J. F. Moreira (JFMO)","21:47","21:31","21:55","21:39","22:19","22:03","22:27","22:11","","","","","22:51","22:35","22:59","22:43","23:23","23:07","","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Estádio Municipal (EMU)","21:48","21:32","21:56","21:40","22:20","22:04","22:28","22:12","","","","","22:52","22:36","23:00","22:44","23:24","23:08","","23:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Faculdade de Desporto (FDP)","21:49","21:33","21:57","21:41","22:21","22:05","22:29","22:13","","","","","22:53","22:37","23:01","22:45","23:25","23:09","","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cemitério de Moreira (CMO)","21:49","21:33","21:57","21:41","22:21","22:05","22:29","22:13","","","","","22:53","22:37","23:01","22:45","23:25","23:09","","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Travessa de Quelhas (TQ)","21:50","21:34","21:58","21:42","22:22","22:06","22:30","22:14","","","","","22:54","22:38","23:02","22:46","23:26","23:10","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Largo do Barreiro (LGB)","21:50","21:34","21:58","21:42","22:22","22:06","22:30","22:14","","","","","22:54","22:38","23:02","22:46","23:26","23:10","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Curry Cabral (RCC)","21:50","21:34","21:58","21:42","22:22","22:06","22:30","22:14","","","","","22:54","22:38","23:02","22:46","23:26","23:10","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gomes da Silva (GDS)","21:51","21:35","21:59","21:43","22:23","22:07","22:31","22:15","","","","","22:55","22:39","23:03","22:47","23:27","23:11","","23:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Visconde de Alvalade (VDA)","21:52","21:36","22:00","21:44","22:24","22:08","22:32","22:16","","","","","22:56","22:40","23:04","22:48","23:28","23:12","","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E. S. Raposo Tavares (ERT)","21:53","21:37","22:01","21:45","22:25","22:09","22:33","22:17","","","","","22:57","22:41","23:05","22:49","23:29","23:13","","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Cruz (SCR)","21:54","21:38","22:02","21:46","22:26","22:10","22:34","22:18","","","","","22:58","22:42","23:06","22:50","23:30","23:14","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bombeiros Voluntários (BV)","21:54","21:38","22:02","21:46","22:26","22:10","22:34","22:18","","","","","22:58","22:42","23:06","22:50","","23:14","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C.dador Rui Nabeiro (CRN)","21:54","21:38","22:02","21:46","22:26","22:10","22:34","22:18","","","","","22:58","22:42","23:06","22:50","","23:14","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Calvário (CAL)","21:55","21:39","22:03","21:47","22:27","22:11","22:35","22:19","","","","","22:59","22:43","23:07","22:51","","23:15","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (SGL1)","21:55","21:39","22:03","21:47","22:27","22:11","22:35","22:19","","","","","22:59","22:43","23:07","22:51","","23:15","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ponte Agostinho Rosa (PAR)","21:56","21:40","22:04","21:48","22:28","22:12","22:36","22:20","","","","","23:00","22:44","23:08","22:52","","23:16","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"São Sebastião (Est.) (SES1)","21:57","21:41","22:05","21:49","22:29","22:13","22:37","22:21","","","","","23:01","22:45","23:09","22:53","","23:17","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:58","21:42","22:06","21:50","22:30","22:14","22:38","22:22","","","","","23:02","22:46","23:10","22:54","","23:18","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","5","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLIENT TIME:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025/09/28 17:08:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIFT TIME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STOP NAME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PARAGENS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Saída Rec./Leave Depot","21:28","21:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:35","","21:55","21:45","22:15","22:05","","22:25","22:35","","22:55","22:45","23:15","23:05","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"São Sebastião (Est.) (SES1)","21:35","","21:55","21:45","22:15","22:05","","22:25","22:35","","22:55","22:45","23:15","23:05","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bairro dos Ferroviários (BFR)","21:36","","21:56","21:46","22:16","22:06","","22:26","22:36","","22:56","22:46","23:16","23:06","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cucujães (CUC)","21:36","","21:56","21:46","22:16","22:06","","22:26","22:36","","22:56","22:46","23:16","23:06","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Parque do Outeiro (POU)","21:37","","21:57","21:47","22:17","22:07","","22:27","22:37","","22:57","22:47","23:17","23:07","","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Centro Hosp. Outeiro (CHO)","21:37","","21:57","21:47","22:17","22:07","","22:27","22:37","","22:57","22:47","23:17","23:07","","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Catarina de Andrade (CAT)","21:38","","21:58","21:48","22:18","22:08","","22:28","22:38","","22:58","22:48","23:18","23:08","","23:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Castanhal (CAS)","21:38","","21:58","21:48","22:18","22:08","","22:28","22:38","","22:58","22:48","23:18","23:08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Piscinas Municipais (PMU)","21:39","","21:59","21:49","22:19","22:09","","22:29","22:39","","22:59","22:49","23:19","23:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J. F. Moreira (JFMO)","21:40","","22:00","21:50","22:20","22:10","","22:30","22:40","","23:00","22:50","23:20","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado de Moreira (MMM)","21:40","","22:00","21:50","22:20","22:10","","22:30","22:40","","23:00","22:50","23:20","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moreira (Centro) (MRC)","21:41","","22:01","21:51","22:21","22:11","","22:31","22:41","","23:01","22:51","23:21","23:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moreira (Centro) (MRC)","21:45","21:35","22:05","21:55","22:25","22:15","","","22:45","22:35","23:05","22:55","23:25","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado de Moreira (MMM)","21:45","21:35","22:05","21:55","22:25","22:15","","","22:45","22:35","23:05","22:55","23:25","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J. F. Moreira (JFMO)","21:45","21:35","22:05","21:55","22:25","22:15","","","22:45","22:35","23:05","22:55","23:25","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Piscinas Municipais (PMU)","21:46","21:36","22:06","21:56","22:26","22:16","","","22:46","22:36","23:06","22:56","23:26","23:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Castanhal (CAS)","21:47","21:37","22:07","21:57","22:27","22:17","","","22:47","22:37","23:07","22:57","23:27","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Catarina de Andrade (CAT)","21:47","21:37","22:07","21:57","22:27","22:17","","","22:47","22:37","23:07","22:57","23:27","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Centro Hosp. Outeiro (CHO)","21:47","21:37","22:07","21:57","22:27","22:17","","","22:47","22:37","23:07","22:57","23:27","23:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Glória (Sul) (SGS)","21:48","21:38","22:08","21:58","22:28","22:18","","","22:48","22:38","23:08","22:58","","23:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Outeiro (OUT)","21:49","21:39","22:09","21:59","22:29","22:19","","","22:49","22:39","23:09","22:59","","23:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bairro dos Ferroviários (BFR)","21:50","21:40","22:10","22:00","22:30","22:20","","","22:50","22:40","23:10","23:00","","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mercado Municipal (MMC1)","21:51","21:41","22:11","22:01","22:31","22:21","","","22:51","22:41","23:11","23:01","","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLIENT TIME:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025/09/28 17:08:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIFT TIME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"STOP NAME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PARAGENS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Saída Rec./Leave Depot","21:20","21:30","21:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Estação C.F.) (MES)","21:30","","21:40","22:00","21:50","22:10","22:30","22:20","22:40","23:00","22:50","23:10","","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J.F. Moinho (JFM)","21:30","","21:40","22:00","21:50","22:10","22:30","22:20","22:40","23:00","22:50","23:10","","23:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Alameda de Camões (ALC)","21:31","","21:41","22:01","21:51","22:11","22:31","22:21","22:41","23:01","22:51","23:11","","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Rotunda) (MRT)","21:31","","21:41","22:01","21:51","22:11","22:31","22:21","22:41","23:01","22:51","23:11","","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bairro da Represa (BRP)","21:31","","21:41","22:01","21:51","22:11","22:31","22:21","22:41","23:01","22:51","23:11","","23:21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Barragem do Moinho (BRM)","21:32","","21:42","22:02","21:52","22:12","22:32","22:22","22:42","23:02","22:52","23:12","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas Retail Park (CRP)","21:32","","21:42","22:02","21:52","22:12","22:32","22:22","22:42","23:02","22:52","23:12","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Avenida da Europa (AVE)","21:32","","21:42","22:02","21:52","22:12","22:32","22:22","22:42","23:02","22:52","23:12","","23:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas (CAN)","21:33","","21:43","22:03","21:53","22:13","22:33","22:23","22:43","23:03","22:53","23:13","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JF de Canelas (JFC)","21:33","","21:43","22:03","21:53","22:13","22:33","22:23","22:43","23:03","22:53","23:13","","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hospital de Canelas (HCA1)","21:34","","21:44","22:04","21:54","22:14","22:34","22:24","22:44","23:04","22:54","23:14","","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Praça da Figueira (PFG)","21:35","","21:45","22:05","21:55","22:15","22:35","22:25","22:45","23:05","22:55","23:15","","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua do Funchal (RFU)","21:36","","21:46","22:06","21:56","22:16","22:36","22:26","22:46","23:06","22:56","23:16","","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua de Berna (RBE)","21:37","","21:47","22:07","21:57","22:17","22:37","22:27","22:47","23:07","22:57","23:17","","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Cruz (Shopping) (SCS)","21:38","","21:48","22:08","21:58","22:18","22:38","22:28","22:48","23:08","22:58","23:18","","23:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Cruz (Shopping) (SCS)","21:43","21:33","21:53","22:13","22:03","22:23","22:43","22:33","22:53","23:13","23:03","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gomes da Silva (GSI2)","21:43","21:33","21:53","22:13","22:03","22:23","22:43","22:33","22:53","23:13","23:03","23:23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Areosa (ARE)","21:44","21:34","21:54","22:14","22:04","22:24","22:44","22:34","22:54","23:14","23:04","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Abel Salazar (ABZ)","21:44","21:34","21:54","22:14","22:04","22:24","22:44","22:34","22:54","23:14","23:04","23:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Santa Cruz (STC1)","21:45","21:35","21:55","22:15","22:05","22:25","22:45","22:35","22:55","23:15","23:05","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua do Funchal (RFU)","21:45","21:35","21:55","22:15","22:05","22:25","22:45","22:35","22:55","23:15","23:05","23:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Praça da Figueira (PFG)","21:46","21:36","21:56","22:16","22:06","22:26","22:46","22:36","22:56","23:16","23:06","23:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hospital de Canelas (HCA1)","21:47","21:37","21:57","22:17","22:07","22:27","22:47","22:37","22:57","23:17","23:07","23:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JF de Canelas (JFC)","21:48","21:38","21:58","22:18","22:08","22:28","22:48","22:38","22:58","23:18","23:08","23:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas (CAN)","21:48","21:38","21:58","22:18","22:08","22:28","22:48","22:38","22:58","23:18","23:08","23:28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Avenida da Europa (AVE)","21:49","21:39","21:59","22:19","22:09","22:29","22:49","22:39","22:59","23:19","23:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Canelas Retail Park (CRP)","21:50","21:40","22:00","22:20","22:10","22:30","22:50","22:40","23:00","23:20","23:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Barragem do Moinho (BRM)","21:51","21:41","22:01","22:21","22:11","22:31","22:51","22:41","23:01","23:21","23:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bairro da Represa (BRP)","21:52","21:42","22:02","22:22","22:12","22:32","22:52","22:42","23:02","23:22","23:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Rotunda) (MRT)","21:53","21:43","22:03","22:23","22:13","22:33","22:53","22:43","23:03","23:23","23:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Rua Beltrano Lopes (RBL)","21:54","21:44","22:04","22:24","22:14","22:34","22:54","22:44","23:04","23:24","23:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Centro) (MCE)","21:55","21:45","22:05","22:25","22:15","22:35","22:55","22:45","23:05","23:25","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Moinho (Estação C.F.) (MES)","21:55","21:45","22:05","22:25","22:15","22:35","22:55","22:45","23:05","23:25","23:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tempo Suporte/Wait Time","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLIENT TIME:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2025/09/28 17:08:51","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21:30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHIFT TIME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
